STAT_ID,Latitude,Longitude,geometry,sc,ss,su,mt,va,vb,vi,pa,pb,pi,GLC_Artificial,GLC_Managed,GLC_Water,GLC_Aquatic_Veg,GLC_PERC_COV,Popdens_00,Soil_pH,SOC,Soil_wetness
400901,-26.35,28.51,POINT (28.51 -26.35),0.07,0.84,0.0,0.01,0.0,0.04,0.0027719770317951,0.0094121998144717,0.0,0.0,0.49,0.18,0.01,0.0,100.0,600.73,6.64,3.9,57.52
400902,-26.38,28.5,POINT (28.5 -26.38),0.07,0.85,0.0,0.01,0.0,0.04,0.0027238076401929,0.0092486414828185,0.0,0.0,0.48,0.19,0.01,0.0,100.0,590.12,6.64,3.9,57.46
400903,-26.43,28.45,POINT (28.45 -26.43),0.05,0.84,0.0,0.03,0.0,0.04,0.002118954513883,0.0093508405660661,0.0,0.0,0.4,0.23,0.01,0.0,100.0,515.14,6.66,3.92,57.25
400904,-26.47,28.42,POINT (28.42 -26.47),0.05,0.84,0.0,0.03,0.0,0.04,0.0020522655656076,0.009056545564094,0.0,0.0,0.39,0.23,0.01,0.0,100.0,501.03,6.66,3.91,57.33
400905,-26.85,28.88,POINT (28.88 -26.85),0.0,0.54,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.07,0.63,0.00844519,0.0,100.0,76.03,7.35,4.26,56.04
400906,-26.97,28.73,POINT (28.73 -26.97),0.0,0.51,0.0,0.0022108553447553,0.0,0.48,0.0,0.0,0.0,0.0,0.05,0.62,0.006954383,0.0,100.0,63.31,7.29,4.22,55.11
400907,-26.99,28.72,POINT (28.72 -26.99),0.0,0.67,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.002852198,0.72,0.005331848,0.0,100.0,19.5,7.11,4.11,71.1
400908,-26.54,29.11,POINT (29.11 -26.54),0.0,0.45,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.38,0.4,0.01,0.0,100.0,114.53,7.62,4.42,59.49
400909,-26.54,29.2,POINT (29.2 -26.54),0.0,0.43,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.16,0.63,0.005244755,0.0,100.0,55.62,7.65,4.43,59.56
400910,-26.53,29.24,POINT (29.24 -26.53),0.0,0.44,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.008495145,0.79,0.0,0.0,100.0,4.67,7.65,4.43,59.56
400911,-26.62,29.02,POINT (29.02 -26.62),0.0,0.47,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.17,0.5,0.01,0.0,100.0,177.22,7.36,4.29,57.23
400912,-26.58,29.03,POINT (29.03 -26.58),0.0,0.54,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.71,0.03,0.0,100.0,10.43,7.1,4.1,52.75
400913,-26.52,29.15,POINT (29.15 -26.52),0.0,0.36,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.55,0.09,0.001302083,0.0,100.0,314.64,7.46,4.36,59.14
400914,-26.53,29.15,POINT (29.15 -26.53),0.0,0.48,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.26,0.56,0.005015432,0.0,100.0,75.65,7.65,4.43,59.56
400916,-26.7,28.0,POINT (28 -26.7),0.0,0.75,0.0,0.000496153057653,0.0,0.23,0.0,4.41334704463793e-05,0.0,0.0,0.006850395,0.66,0.01,0.0,100.0,28.33,7.01,3.98,68.79
400917,-26.68,27.99,POINT (27.99 -26.68),0.0,0.75,0.0,0.000496153057653,0.0,0.23,0.0,4.41334704463793e-05,0.0,0.0,0.006850395,0.66,0.01,0.0,100.0,28.33,7.01,3.98,68.79
400918,-26.66,27.98,POINT (27.98 -26.66),0.02,0.61,0.0,0.06,0.0,0.26,0.0010127571017826,0.02,0.0003678850415591,0.0,0.12,0.45,0.005151002,0.0,100.0,209.94,6.76,3.91,52.31
400919,-26.66,27.96,POINT (27.96 -26.66),0.0017847286570718,0.73,0.0,0.0059723781114411,0.0,0.24,8.45507196245324e-05,0.0024470668946256,3.07131344210546e-05,0.0,0.01,0.65,0.01,0.0,100.0,43.66,6.98,3.98,67.39
400920,-26.67,27.95,POINT (27.95 -26.67),0.23,0.34,0.0,0.09,0.0,0.3,0.02,0.0,0.0001018596319333,0.0,0.36,0.16,0.008386847,0.0,100.0,1312.34,6.48,3.77,54.98
400921,-26.67,27.94,POINT (27.94 -26.67),0.01,0.71,0.0,0.01,0.0,0.24,0.0012686190501984,0.0023188640886678,3.42572389314181e-05,0.0,0.03,0.62,0.01,0.0,100.0,109.03,6.96,3.97,66.7
400922,-26.67,27.94,POINT (27.94 -26.67),0.01,0.71,0.0,0.01,0.0,0.24,0.0012686190501984,0.0023188640886678,3.42572389314181e-05,0.0,0.03,0.62,0.01,0.0,100.0,109.03,6.96,3.97,66.7
400923,-26.68,27.93,POINT (27.93 -26.68),0.01,0.71,0.0,0.01,0.0,0.24,0.0012686190501984,0.0023188640886678,3.42572389314181e-05,0.0,0.03,0.62,0.01,0.0,100.0,109.03,6.96,3.97,66.7
400924,-26.7,27.89,POINT (27.89 -26.7),0.01,0.71,0.0,0.01,0.0,0.24,0.0014544199021372,0.0023145227053188,3.41931024400194e-05,0.0,0.03,0.62,0.01,0.0,100.0,110.63,6.96,3.96,66.65
400925,-26.74,27.87,POINT (27.87 -26.74),0.01,0.71,0.0,0.01,0.0,0.24,0.0016347418351558,0.0023118793612963,3.41540515667056e-05,0.0,0.03,0.62,0.01,0.0,100.0,111.35,6.96,3.96,66.61
400926,-26.75,27.87,POINT (27.87 -26.75),0.0,0.89,0.0,0.0,0.0,0.09,0.0037258112737759,0.0,0.0,0.0,0.02,0.43,0.001372119,0.0,100.0,42.38,6.92,3.88,40.02
400927,-26.74,27.87,POINT (27.87 -26.74),0.01,0.72,0.0,0.01,0.0,0.24,0.0016763023047066,0.0022658094266013,3.34734473139102e-05,0.0,0.03,0.62,0.01,0.0,100.0,110.0,6.96,3.96,66.08
400928,-26.75,27.82,POINT (27.82 -26.75),0.01,0.72,0.0,0.01,0.0,0.23,0.0019173831965749,0.0022639306839056,3.34456921135379e-05,0.0,0.03,0.62,0.01,0.0,100.0,110.38,6.96,3.96,66.06
400929,-26.74,27.79,POINT (27.79 -26.74),0.0,0.34,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.35,0.19,0.0,0.0,100.0,696.14,6.73,3.8,36.38
400930,-26.78,27.76,POINT (27.76 -26.78),0.01,0.72,0.0,0.01,0.0,0.23,0.0019902728735522,0.0022608246447545,3.33998057134474e-05,0.0,0.03,0.61,0.01,0.0,100.0,110.7,6.96,3.96,66.01
400931,-26.78,27.77,POINT (27.77 -26.78),0.0,0.92,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.05,0.46,0.003712871,0.0,100.0,530.79,6.73,3.8,36.38
400933,-26.79,27.76,POINT (27.76 -26.79),0.01,0.72,0.0,0.01,0.0,0.23,0.0019858001980086,0.0022557439670085,3.33247474155812e-05,0.0,0.03,0.61,0.01,0.0,100.0,111.61,6.96,3.96,65.95
400934,-26.76,27.73,POINT (27.73 -26.76),0.01,0.72,0.0,0.01,0.0,0.23,0.0019825429554554,0.0022520439445965,3.32700859317805e-05,0.0,0.03,0.61,0.01,0.0,100.0,111.45,6.96,3.96,65.9
400935,-26.73,27.71,POINT (27.71 -26.73),0.0083620430270159,0.33,0.0,0.0,0.0,0.02,0.22,0.0,0.0,0.0,0.03,0.43,0.003881988,0.0,100.0,491.1,6.59,3.77,43.87
400936,-26.36,30.1,POINT (30.1 -26.36),0.0,0.98,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.62,0.007472826,0.0,100.0,29.6,6.53,3.98,78.83
400937,-26.43,29.93,POINT (29.93 -26.43),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,100.0,5.58,7.06,4.2,73.45
400938,-26.46,29.97,POINT (29.97 -26.46),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.003125,0.0,100.0,170.61,6.75,4.07,76.64
400939,-26.57,30.07,POINT (30.07 -26.57),0.0,0.99,0.0,0.0,0.0,0.003763739422644,0.0,0.0,0.0,0.0,0.0,0.67,0.01,0.0,100.0,33.8,6.78,4.09,71.07
400940,-26.59,30.09,POINT (30.09 -26.59),0.0,0.94,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.04,0.62,0.004394531,0.0,100.0,33.08,6.66,4.05,71.66
400941,-26.64,30.15,POINT (30.15 -26.64),0.0,0.79,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.71,0.01,0.0,100.0,11.28,6.53,3.99,76.38
400942,-26.85,29.69,POINT (29.69 -26.85),0.0,0.72,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.001445982,0.73,0.00533206,0.0,100.0,24.71,6.99,4.15,73.01
400943,-26.75,29.54,POINT (29.54 -26.75),0.0,0.38,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.73,0.0006944445,0.0,100.0,48.52,7.54,4.37,64.23
400944,-26.5,29.44,POINT (29.44 -26.5),0.0,0.54,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,100.0,91.08,7.44,4.34,64.49
400945,-26.52,29.42,POINT (29.42 -26.52),0.0,0.31,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.48,0.001065341,0.0,100.0,248.52,7.33,4.31,63.47
400946,-26.56,29.44,POINT (29.44 -26.56),0.0,0.35,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.55,0.0008640553,0.0,100.0,204.9,7.39,4.33,62.81
400947,-26.72,29.29,POINT (29.29 -26.72),0.0,0.33,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.009969325,0.75,0.003067485,0.0,100.0,4.13,7.65,4.43,59.56
400948,-26.85,29.32,POINT (29.32 -26.85),0.0,0.46,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.02,0.69,0.001860119,0.0,100.0,14.08,7.65,4.43,59.56
400949,-27.47,24.93,POINT (24.93 -27.47),0.05,0.12,0.03,0.01,0.04,0.29,0.26,0.15,0.0032865649309316,0.0,0.001103144,0.3,0.003700129,0.0,100.0,18.19,6.78,2.45,21.11
400950,-26.57,29.19,POINT (29.19 -26.57),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.62,0.19,0.08,0.0,100.0,10.17,7.65,4.43,59.56
400951,-26.53,29.05,POINT (29.05 -26.53),0.0,0.45,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.19,0.32,0.02,0.0,100.0,287.9,7.35,4.32,58.88
400952,-26.21,28.47,POINT (28.47 -26.21),0.1,0.84,0.0,0.02,0.0,0.0004728325730515,0.0053726712135047,0.01,0.0,0.0,0.7,0.07,0.01,0.0,100.0,970.57,6.48,3.8,59.33
400953,-26.58,29.03,POINT (29.03 -26.58),0.0,0.47,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.17,0.49,0.01,0.0,100.0,182.34,7.36,4.29,57.16
400954,-26.49,29.1,POINT (29.1 -26.49),0.0,0.39,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.47,0.32,0.02,0.0,100.0,206.29,7.29,4.3,58.76
400955,-26.52,29.07,POINT (29.07 -26.52),0.0,0.49,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.43,0.25,0.03,0.0,100.0,332.66,7.41,4.35,59.02
400957,-26.48,29.06,POINT (29.06 -26.48),0.0,0.2,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.06,0.32,0.02,0.0,100.0,145.03,7.24,4.29,58.64
400958,-26.95,28.74,POINT (28.74 -26.95),0.0,0.51,0.0,0.0022186373187348,0.0,0.48,0.0,0.0,0.0,0.0,0.05,0.62,0.006976848,0.0,100.0,63.5,7.29,4.22,55.12
400959,-26.56,29.15,POINT (29.15 -26.56),0.0,0.03,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.7,0.09,0.04,0.0,100.0,21.51,7.65,4.43,59.56
400960,-26.26,28.12,POINT (28.12 -26.26),0.0,0.58,0.0,0.32,0.0,0.08,0.0,0.0,0.0,0.0,0.99,0.0,0.005608974,0.0,100.0,1530.8,6.46,3.78,59.59
400966,-26.66,27.93,POINT (27.93 -26.66),0.01,0.71,0.0,0.01,0.0,0.24,0.0012686190501984,0.0023188640886678,3.42572389314181e-05,0.0,0.03,0.62,0.01,0.0,100.0,109.03,6.96,3.97,66.7
400968,-25.12,27.95,POINT (27.95 -25.12),0.01,0.45,0.0,0.03,0.06,0.15,0.02,0.09,0.04,0.02,0.11,0.38,0.002324852,0.0,100.0,319.87,6.62,3.4,26.69
400969,-25.25,27.77,POINT (27.77 -25.25),0.0,0.4,0.0,0.0061248599228927,0.0,0.0,0.0,0.45,0.12,0.0,0.06,0.42,0.0004528986,0.0,100.0,468.48,6.66,4.11,20.3
400970,-25.43,27.95,POINT (27.95 -25.43),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.55,0.0,0.0,100.0,282.35,6.69,4.29,13.92
400971,-25.23,28.14,POINT (28.14 -25.23),0.03,0.43,0.0,0.01,0.0,0.0038046025239956,0.02,0.2,0.21,0.0,0.32,0.29,0.002004978,0.0,100.0,755.65,6.58,3.56,32.45
400972,-25.71,31.53,POINT (31.53 -25.71),0.0,0.34,0.0,0.0,0.0,0.24,0.0,0.02,0.0,0.38,0.0,0.32,0.02,0.0,100.0,62.63,5.93,5.1,100.54
400973,-29.24,26.67,POINT (26.67 -29.24),0.0,0.98,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.11,0.002868852,0.0,100.0,252.54,6.85,2.85,40.49
400974,-29.23,26.68,POINT (26.68 -29.23),0.0,0.98,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.11,0.002868852,0.0,100.0,252.54,6.85,2.85,40.49
400975,-29.29,26.71,POINT (26.71 -29.29),0.0,0.99,0.0,0.0,0.0,0.0085325449860788,0.0,0.0,0.0,0.0,0.0,0.13,0.003308129,0.0,100.0,56.95,6.85,2.85,40.49
400976,-26.98,26.63,POINT (26.63 -26.98),0.31,0.16,0.0,0.02,0.2,0.06,0.07,0.14,0.0,0.0,0.01,0.52,0.002662697,0.0,100.0,35.16,6.3,3.12,27.68
400979,-33.92,18.85,POINT (18.85 -33.92),0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.04,0.52,0.0,0.0,100.0,347.27,6.85,2.76,63.83
400980,-33.94,18.84,POINT (18.84 -33.94),0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.05,0.13,0.0,0.0,100.0,271.52,6.81,2.87,63.47
400989,-28.7,32.15,POINT (32.15 -28.7),0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,100.0,217.62,,,
400990,-28.67,32.02,POINT (32.02 -28.67),0.0,3.01742892953084e-06,0.44,0.14,0.0,0.16,0.0,0.24,0.0,0.0,0.0,0.4,0.0,0.0,100.0,148.4,6.41,4.26,65.28
400991,-23.31,30.68,POINT (30.68 -23.31),0.0,0.0,0.0,0.86,0.0,0.02,0.0,0.05,0.0,0.05,0.0,0.19,0.00674145,0.0,100.0,97.18,6.5,4.38,84.75
400992,-23.32,30.7,POINT (30.7 -23.32),0.0,0.0,0.0,0.86,0.0,0.02,0.0,0.05,0.0,0.05,0.0,0.2,0.006564902,0.0,100.0,98.69,6.5,4.38,83.56
400993,-28.45,21.26,POINT (21.26 -28.45),0.05,0.58,0.03,0.02,0.01,0.18,0.05,0.01,0.0002521450953264,0.0,0.008211263,0.25,0.005262292,0.0,100.0,34.67,6.86,3.0,33.89
400994,-24.96,31.31,POINT (31.31 -24.96),0.1,0.08,0.0,0.02,0.0,0.1,0.0019729459569353,0.65,0.02,0.0,0.0,0.14,0.001259532,0.0,100.0,90.58,6.11,4.44,70.04
400996,-28.4,24.28,POINT (24.28 -28.4),0.25,0.14,0.04,0.0049980992866705,0.03,0.1,0.25,0.05,0.0011483369242386,0.0,0.0007128285,0.25,0.002435665,0.0,100.0,15.86,6.71,2.18,16.77
400997,-27.53,24.82,POINT (24.82 -27.53),0.05,0.12,0.03,0.01,0.04,0.29,0.27,0.15,0.0032226613157517,0.0,0.001081861,0.3,0.003989362,0.0,100.0,18.98,6.78,2.45,20.95
400998,-25.64,27.29,POINT (27.29 -25.64),0.0,0.24,0.0,0.0048900934141745,0.0,0.05,0.01,0.0,0.27,0.0,0.01,0.16,0.003625473,0.0,100.0,33.21,6.69,3.86,29.62
400999,-25.76,29.12,POINT (29.12 -25.76),0.0,0.99,0.0,0.0,0.0040044119439234,0.0,0.0,0.0,0.0,0.0,0.32,0.05,0.0,0.0,100.0,708.77,6.47,3.28,52.81
401000,-25.85,29.13,POINT (29.13 -25.85),0.0,0.99,0.0,0.0,0.0086769764833571,0.0,0.0,0.0,0.0,0.0,0.57,0.04,0.0,0.0,100.0,800.32,6.47,3.28,52.81
401001,-26.17,28.1,POINT (28.1 -26.17),0.0,0.29,0.0,0.33,0.0,0.23,0.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,5722.99,6.46,3.78,59.59
401002,-26.09,28.1,POINT (28.1 -26.09),0.0,0.1,0.0,0.25,0.0,0.09,0.19,0.34,0.0,0.0,1.0,0.0,0.0,0.0,100.0,3529.41,6.46,3.78,59.59
401003,-26.01,28.05,POINT (28.05 -26.01),0.0,0.04,0.0,0.15,0.0,0.04,0.08,0.67,0.0,0.0,0.98,0.0007591093,0.001265182,0.0,100.0,1851.33,6.46,3.77,58.14
401004,-31.56,18.33,POINT (18.33 -31.56),0.0002090951330996,0.74,0.1,0.03,0.0,0.06,0.0,0.01,0.0,0.0025217398135956,0.0,0.02,0.0006191765,0.0,100.0,2.05,7.29,3.6,16.15
401005,-25.38,28.31,POINT (28.31 -25.38),0.0,0.22,0.0,0.13,0.03,0.1,0.06,0.02,0.02,0.1,0.18,0.29,0.007144573,0.0,100.0,483.3,6.54,3.63,40.32
401007,-25.64,27.77,POINT (27.77 -25.64),0.2,0.22,0.0,0.05,0.0,0.01,0.06,0.23,0.06,0.004533785926944,0.23,0.25,0.005571031,0.0,100.0,476.78,6.58,3.82,41.04
401008,-25.54,27.35,POINT (27.35 -25.54),0.0,0.2,0.0,0.0035807330433267,0.0,0.04,0.01,0.0,0.44,0.0,0.06,0.14,0.007014719,0.0,100.0,185.55,6.69,3.86,29.6
401011,-25.77,27.86,POINT (27.86 -25.77),0.26,0.49,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.27,0.0,0.0,100.0,31.1,6.75,3.95,26.99
401013,-28.69,32.01,POINT (32.01 -28.69),0.0,0.57,0.0,0.04,0.0,0.32,0.0,0.05,0.001323805101904,0.0,0.0,0.28,0.0001124101,0.0,100.0,135.55,6.41,4.26,65.22
401014,-28.77,31.96,POINT (31.96 -28.77),0.0,0.37,0.14,0.07,0.0,0.24,0.0,0.1,0.0008676344769033,0.0,0.008431952,0.32,0.00147929,0.0,100.0,140.94,6.41,4.26,65.23
401015,-25.72,27.48,POINT (27.48 -25.72),0.0,0.69,0.0,0.08,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.23,0.0078125,0.0,100.0,13.57,6.7,3.87,29.15
401016,-25.44,27.86,POINT (27.86 -25.44),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.11,0.0,0.0,100.0,1179.77,6.69,4.29,13.92
401017,-25.13,27.69,POINT (27.69 -25.13),0.0078536928287365,0.45,0.0,0.02,0.04,0.11,0.01,0.21,0.03,0.01,0.08,0.41,0.002820805,0.0,100.0,270.29,6.65,3.51,23.38
401020,-26.32,27.89,POINT (27.89 -26.32),0.27,0.37,0.0,0.18,0.0,0.15,0.0064139237027045,0.0,0.0,0.0,0.66,0.01,0.009910148,0.0,100.0,3102.79,6.39,3.74,54.47
401021,-26.33,27.9,POINT (27.9 -26.33),0.27,0.37,0.0,0.18,0.0,0.15,0.0063496542907342,0.0,0.0,0.0,0.65,0.01,0.01,0.0,100.0,3082.01,6.39,3.74,54.47
401022,-31.48,28.54,POINT (28.54 -31.48),0.0,0.87,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,100.0,48.8,6.61,4.01,52.31
401023,-32.22,28.19,POINT (28.19 -32.22),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,100.0,78.33,6.79,3.86,49.34
401024,-32.34,27.82,POINT (27.82 -32.34),0.0,0.85,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.47,0.004858193,0.0,100.0,44.44,6.85,3.7,46.53
401026,-33.93,18.67,POINT (18.67 -33.93),0.0,0.44,0.3,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.62,0.29,0.0,0.0,100.0,1172.76,6.85,2.76,63.83
401027,-33.47,18.7,POINT (18.7 -33.47),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.01,0.0,0.86,0.0,0.0,100.0,53.22,6.83,2.96,55.76
401028,-33.89,19.09,POINT (19.09 -33.89),0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.24,0.0,0.0,100.0,150.77,6.51,3.74,68.83
401029,-33.85,18.49,POINT (18.49 -33.85),0.0,0.36,0.18,0.0,0.0,0.0,0.0,0.14,0.0,0.0023400915857913,0.04,0.73,4.191817e-05,0.0,100.0,108.43,6.84,2.82,61.67
401030,-33.86,18.98,POINT (18.98 -33.86),0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.26,0.0,0.0,100.0,110.83,6.82,2.84,64.24
401031,-33.67,18.97,POINT (18.97 -33.67),0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.01,0.23,0.004044118,0.0,100.0,263.15,6.64,3.37,66.75
401032,-33.31,19.1,POINT (19.1 -33.31),0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0009014423,0.0,100.0,58.05,6.5,3.76,79.1
401033,-33.65,18.96,POINT (18.96 -33.65),0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.01,0.26,0.004062932,0.0,100.0,273.77,6.65,3.34,66.6
401034,-23.87,30.27,POINT (30.27 -23.87),0.0,0.01,0.0,0.23,0.0,0.007382133746078,0.0,0.71,0.0,0.0,0.01,0.09,0.01,0.0,100.0,37.65,6.34,4.61,90.52
401037,-27.53,32.25,POINT (32.25 -27.53),0.0,0.24,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,100.0,36.67,6.69,3.48,25.73
401038,-31.78,28.26,POINT (28.26 -31.78),0.0,0.88,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,100.0,65.78,6.87,3.76,33.98
401039,-31.56,28.76,POINT (28.76 -31.56),0.0,0.88,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.009914867,0.41,0.02,0.0,100.0,100.86,6.46,4.19,59.59
401040,-31.11,29.38,POINT (29.38 -31.11),0.0,0.69,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.39,0.001264717,0.0,100.0,64.17,6.39,4.31,99.75
401041,-32.32,28.67,POINT (28.67 -32.32),0.0,0.81,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,100.0,80.48,6.3,3.94,80.33
401042,-32.1,28.3,POINT (28.3 -32.1),0.0,0.65,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,100.0,160.18,6.79,3.86,49.34
401043,-32.5,28.49,POINT (28.49 -32.5),0.0,0.91,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,100.0,86.79,6.76,3.86,50.09
401044,-31.81,27.05,POINT (27.05 -31.81),0.0,0.66,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.37,0.0004377432,0.0,100.0,22.55,6.85,3.06,26.26
401045,-26.06,27.69,POINT (27.69 -26.06),0.3,0.01,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.32,0.03,0.0,100.0,200.96,6.39,3.74,54.16
401048,-26.09,27.71,POINT (27.71 -26.09),0.19,0.0003320662509558,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.17,0.02,0.0,100.0,231.68,6.39,3.74,54.16
401049,-26.09,27.72,POINT (27.72 -26.09),0.19,0.0003320662509558,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.17,0.02,0.0,100.0,231.68,6.39,3.74,54.16
401050,-26.1,27.72,POINT (27.72 -26.1),0.18,0.000377172096815,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.15,0.02,0.0,100.0,229.49,6.39,3.74,54.16
401051,-26.1,27.72,POINT (27.72 -26.1),0.18,0.000377172096815,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.15,0.02,0.0,100.0,229.49,6.39,3.74,54.16
401052,-32.17,27.37,POINT (27.37 -32.17),0.0,0.82,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.3,0.001199651,0.0,100.0,30.17,6.97,3.37,47.75
401061,-27.89,29.88,POINT (29.88 -27.89),0.0,0.9,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.24,0.001008064,0.0,100.0,6.24,6.64,4.01,91.86
401062,-27.89,29.87,POINT (29.87 -27.89),0.0,0.9,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.24,0.001008064,0.0,100.0,6.24,6.64,4.01,91.86
401066,-28.13,30.38,POINT (30.38 -28.13),0.0,0.41,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,100.0,2.89,6.99,3.92,64.92
401067,-28.15,30.38,POINT (30.38 -28.15),0.0,0.28,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,100.0,3.05,6.99,3.92,64.92
401072,-28.35,30.01,POINT (30.01 -28.35),0.0,0.9,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.22,0.000884434,0.0,100.0,9.61,6.62,4.2,62.98
401075,-28.09,30.31,POINT (30.31 -28.09),0.0,0.82,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.22,0.003560904,0.0,100.0,82.78,6.99,3.91,64.95
401076,-28.36,30.01,POINT (30.01 -28.36),0.0,0.81,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.23,0.006086698,0.0,100.0,14.97,6.4,4.37,61.78
401077,-25.49,31.17,POINT (31.17 -25.49),0.06,0.27,0.0,0.03,0.0,0.06,0.03,0.3,0.0033251397610752,0.0,0.01,0.18,0.003268732,0.0,100.0,32.82,5.99,4.28,79.62
401078,-25.43,31.97,POINT (31.97 -25.43),0.03,0.19,0.0,0.03,0.0025375202755758,0.09,0.01,0.48,0.01,0.0,0.01,0.17,0.003478168,0.0,100.0,47.28,6.12,4.38,67.8
401079,-25.67,31.52,POINT (31.52 -25.67),0.0,0.41,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.03,0.0,0.37,0.0,0.0,100.0,192.57,6.1,4.7,75.22
